hotel_id,stars
gEaFR9Sr3VtUWjAVlcfH2A,1.5
Ul-7UACWwGZ2nORaA3uB7w,2.0
EsIoHUg5_CMbGrJp_t4tqg,5.0
v-kNNsUuVRS8w3FaDxQ90g,4.0
NwUyGwrVOJERJwLpT4o-OA,3.5
ZsP-XEVFGJLfGLl2F2ZgxQ,3.5
GdK5zQ4kVv55iE3qbdGSKA,5.0
keyY7lasXlfM_p8Tx2g35w,4.0
c75OVSdeRS_2M23PdqIs3g,2.5
XMCgQcAOdfk8EbIjROBfdg,3.0
BLbMXSJD_AJol6IqlAOibA,5.0
D1wXGwgR5ckzCTK64UMmVA,4.5
Uqyw02FKX8PqMDbFH5sSsg,4.0
CQOd8lPDWdQbuca7P1nu3w,5.0
pFHqY4ba3zavmGzd_cGWEA,5.0
j3eh1iCPiiXrkmRn_liTHA,4.0
GZatj0-agCP8LJWf56THZg,3.5
ZJLobjytBCP0RRxhbBkS8Q,3.5
i5vy3X8WBjQ-F7P8HqC7KA,4.5
_w4Sq611guDU1Dn-huFvIQ,2.0
tqT96_TEENrQlPeMyGRLLw,2.0
7Plld2o6V5-h4cqaoZFIWg,4.0
iGPtCZ6dalD564dCXUGkOQ,5.0
gjb453dBNIG7VC_NLlMHXw,5.0
SN0cn8cxbTWiAhtP-fZ0gw,1.5
t0XK1sMTgMxrGwJ_PrMPlA,3.5
nIkFUpsAYRMftiFi4lL5jQ,2.5
f0raw0dgwZpaAywSruySAw,3.0
MQRtowlP53RzN57zXnblRA,2.5
AJhf56_l_NilDEwjcPvNCQ,1.0
GIJBQut6WqiYY1lxDAntOg,3.0
BaF_ZzOV8dd48cxm_wpvpQ,2.5
1cLd6sLlt5SMiIhY8tmGBw,3.5
Ib-waCgJXyw7g8IDE6EK-A,5.0
bp0QU1Z0NXhBzuOhjBt--w,5.0
7A6mfqSfG3AG3WZcr45m-Q,2.0
oh4GDLJZtNMYRlKJak10AA,4.0
WH9tBpioxQmOrUKLCPMdgw,5.0
DC85UDxhdrQqmK3ll0gCtQ,5.0
VKYf3jwZisrZG38WoAEUZg,3.5
yrhfN2S3OKEbO87e2h7-iQ,3.5
04Uvj8uCflp-gaifbg0Qkg,3.5
vHufgkzDpmWnSCXgCHnDQA,5.0
3rSte1ojC0n5TV0rWcDuTA,5.0
33HB21Y2Mg6ZOrXyTc__eQ,1.0
9zBx0bNIUamphxgtcYObjg,5.0
6aPZRZTi1PxbBMs4ETPChQ,4.5
9k3JOyNiC9ZmaJ19GffUnA,4.0
DGXwiI2GoZjd5ZqKDHEfew,4.5
j0oU1xF0GvszmuWZ1SsJtA,5.0
eZtjwfY2ht-X0R4OiHkfpg,5.0
HiqnSQ3R9QGU7Ug_mo7b0w,2.5
sDN6zZ8eT8tQr9r_tp4pxQ,1.0
Lpl3G7-gH2CtoTu95v0BNw,4.5
552zTac2UjuqWknfyQwW8A,5.0
Ek3lXnzACP2ACPM5njO0ew,4.5
zuOzp_du-wtdOl_I2HqQCg,3.5
H-eGWb6vngbBBmRyTC4C1A,2.0
jXHBlHVvkZY-K0nkje3GMw,3.0
GrwDGSdhY4uNCFk9bPy_4A,5.0
yzlROKrfPWg_POdnw0gICg,5.0
VcqdTDgXF6_jkB9VXtw1-w,5.0
EAw27ofC87Kl0ZzWhwAgwg,4.0
GQfJw7wlzcdBc99qukrT7w,2.5
p6m_ImLi1_VuboGbVRm8jA,3.5
_Mt217a3ia0TDuNRDFY6Tw,2.0
556i_WzeMeptcpd7ALQroQ,5.0
v8k8aVrVzWoG54U_OkMGOw,3.0
TjuwufnbpjZf8tPnA18MEw,4.0
JVlxfbv5NSS0zxJzGo3BSw,3.5
w-ZTkkXefxTEHlgpKA55mQ,3.5
8xRvmkyMToif8mji8Qu5-Q,4.0
Yo8eMGmqiBjesK48jrZIDQ,3.0
I79WiJ-7Xkufc392qH77ag,1.0
pIHJZfx9c0sGNpdJHvOGuw,3.5
zv69wVEqPPAQyub1-6zSTg,5.0
1rSjxhO3qQuJ0pXKoFan3w,5.0
Zgfvh8mqR8IK1_rQ95UZ4w,4.5
rmqbBREx12wU80q_moTfGg,5.0
lHIUPJMTyHyA1EV5_GRRXw,3.0
9S1zH0IzyETk3qQej_aofw,2.0
-ieBXEhA1wlYG3B1T0CCKg,4.0
kXUHSQ0ukNC_eD-_O_n9Pg,5.0
zaOSHoUnSVT76m6VyjwYgQ,2.0
hVfbbGo91vN1k0oHVTd4HA,1.0
SwaUFKP9j8p-Qwx94O25DQ,2.0
MSMWyifL-Ev1Q863HsVdkw,3.0
-kx8feTmVdweTraikPXgbA,4.5
2UKfOlF5_sk8zj3GxLmkqA,3.0
zbqxQ71SKSXFYyK7EVsNqA,5.0
wwhTia5hQ2D4OWBREj5E1w,3.0
i3b5SJl54H1FHCQlgH5RMg,3.0
AqGhE8SMZbZQD0CPL8sx_w,3.0
SP4XVpxqikD0UIzJo6wYhw,3.5
VTewE5PEP_DyL2ABkr-24g,4.0
wi0nS1khzy4iLUGwgRUkcQ,4.0
BQJjDcSO8GwPUbCx1HRmKw,2.5
opPTL4nDbZiGHCKvilg-ow,5.0
lKfVoUzeTwzSusLbEWK2Eg,4.5
Kk3kcuWt1GXNORixQv0vHw,4.5
Fi1iJLZGQrfvpZ4bnqoLyQ,2.0
asj7o6odPK-tkgo9vTIoAg,2.0
1GfQKGs-5w3SBkXb7C-I1A,3.5
UlZODyMJ0XrdvftKti1njA,2.5
vBmugOy-Adg5YnHTiTrQMA,2.0
4jHRdt9B3gXCN5ZHBE9bKg,5.0
rebesUtIIDHPXb5d-eXwVQ,3.0
mjFUw2wcBdkEj_rmU1LDEg,4.0
EMAlzNgjd50Oyy9pM-FeQA,5.0
PaZagBYzEnfrqz96QiOw0w,1.0
L0CUgwGWPQobJ4SpRYro3w,1.0
u_e3pCMsfsjJdTLnL93wXA,5.0
F0Wgda5X-hkSTl1PVq6ncg,3.5
QzaIpw9OT1U6fFmWy1_rzQ,5.0
NMEIyd0OW48OyvW7IYSyAg,3.0
enFuinvXtY3YA0zfox2c0g,4.0
nnAKVDLQ6-mt34R-4ob5bg,5.0
EX1gsltdQlS55L6_GwlG7Q,4.0
hkim2bG4yWvX-CSov3TQYA,3.5
g7rp_3VvI_sA4yeO4UMZKg,5.0
OxBV5N6ik6g6Pg0ZTaZE2Q,3.0
ely-gXYerF0iBkhOT1zzjQ,5.0
Df4AyQtAHShAXE8X4BqTYA,1.5
7CmVrv3aLnmzNFf0ZPlKHw,5.0
cu6165elp95ytVh5dQdzWw,2.5
w-8iOyPNQKW2x3m-HJy2Yw,4.0
ZufJyoh7eQwS2o2G70abww,3.0
wQwmuEnKRoWm-pz1q8Lq-A,5.0
mFThUoudpVKIr3GJX7DGhQ,5.0
Fij8RRakF7bbAVlpbkSINA,2.5
WjCaTTF-ECiL5KWyKUGtpA,1.5
ukkx8zyTjOsIokV4pItWIQ,5.0
mEjR27KjPhhGXNNd2K7wLw,3.5
b6GsNTyDD_bDFiB4wR5A2g,5.0
vSV-m9oI4Sis-PXugX7OlA,3.5
Jg5a0ltJYBx1tk1kAO0d8w,3.0
JaapbK2PAbVCebIvukjYIA,2.5
FzvN6d00RNmLSJy2UMKuvA,3.0
JWIDri6-nYMS-ZvHwYNPvQ,5.0
OwVObQg1sP3CfuFRKNWBiw,3.5
SczdDNqJkPwy2b0mmm_iYA,5.0
Ea_Ey-OnHtfZp4ZvZxqX8g,5.0
obCpwmlzVgvRftpKCsvyqw,2.5
eOtgU4z0Gt7udIxHZen03Q,4.0
rhiuWbqXdG2pPkygzCqOHA,3.5
Xl7rVW8mJzOqDE7C37i8-A,5.0
dmoXbT2KmvvIOiwCRQeRTA,5.0
tQApYJN0oT4qbMl813BiDQ,5.0
ueml2dPvs0ixOYyyNt0OLg,3.0
Mt2Z7acTISziIRK87c91fw,4.5
F82Vs1GQoPbRISBIpWIHMw,2.0
lhQI3DFcvxMTStDIGvKrHw,3.5
8uldZukIKGeAgboTd9rbFQ,3.0
tuc4w8tDPvfABiGuFhX5lQ,4.5
lkXXN_h-YeGSQdX__leaWQ,2.5
d4jlG8b0SfSYjn-5bc9DzQ,2.0
wPwy2Y6esLNzygtGz-IlHw,3.0
ah-nnMRuRX4eQVqlRIGrCw,2.0
Ck-YGe4VcQxU5YHn2ur-Xg,3.5
Ohj0s8q-3NlGLffgAFU_tg,4.5
nfYW4MtZLRkmmX__bZCTiA,3.5
K-sL-ZnchV9C03W5M_FQvw,3.5
h3yd3aydcggjzjs8BFnnkw,5.0
zGiGP-y6RspsJbqhwc1nMg,3.5
vgtKVrepql9JWLSsBDKxTQ,3.5
9I2Wlrph9kA0qHZUpRJSZA,3.5
Dojt1P2HijEwyLZKdz0-nQ,5.0
V0dUMh732F4qtmBZQ0Sobg,4.0
ejiVLRFr4Zkq9YrMIsg3Yw,4.0
XOzTXhDcrudeAZjA48lknw,5.0
VxY3ZaGDnFCGoS8fHS7tJw,1.0
TuUPRisTUL6UgZSjBHHhBA,2.5
oWx8F8SDIhO5Cy3_9AEUeA,3.5
00JY_NQqfNboFOKu7sqhZA,4.0
b-eShxKvQVUyBpUGKcc7VA,2.0
IPC8UAb7NyDftidoiPqcAw,2.0
_baq5LloRpwIxKLaRLOA1g,3.5
1c1pxAYZgcRx48paL-fHUA,5.0
jla2LBFf3yDiSh6irTrQLQ,3.0
WALPXUebSdWP_LAOuf38GA,3.5
Yw4_Sp86c3rFsuSdqS5O_Q,2.5
882TsXV6lzdg5SwyFyr2jw,4.5
IowEpqqgcTM7eMrqiyTQog,1.5
QT76mCuETVcZFB0tDyRgMQ,3.5
PgA4cNiuxOOo2-_qiUqR9A,2.5
okAVXburwm_uiVyx0WKmaA,4.5
20Nbimv7IFHzF3tjGfcx7A,4.5
rKmWBixB_ucyrrTplX2Y3Q,3.0
UJOryoPeMZPDDOl5UBNU1A,4.0
MHee3bJkRJGVA6gkXTQYGg,1.5
WaNlsPzN9E3aB-rcL5tOtA,4.5
WmdWTmAYNVpxt5L90jzSLg,5.0
nSF_uX5LbADxLX4lBmGFXA,1.0
6j-tSbHP_yg-m5wqVlfIsg,3.5
7c6VhzyyZc2NqfEx738tBQ,5.0
e8eyfgofLe2pUh6wdJnAXg,4.0
IRyVUFn9Ftx4ij--tw6UQg,5.0
Dl0baTOqkP2-SMkvX82PlQ,2.5
T-m667xSiQysC_mokXM0yA,3.0
d6tCORycPazhY9LMxJTBdA,5.0
3SnIRsWSl6lIYQAC-xfY7w,5.0
cEom-6R7Qr63ZYdGOv9bEg,3.0
JE1DU5Eu4b8C_ddgxDvwfQ,4.5
_i9AukMmQtjU0ry5DMsWbg,5.0
K0fhZVoUMY0JaYuMGoMP-A,4.5
DxkT6VkELQquvJfIeJeBZA,5.0
kYtk8YSBtSuwXcvfoRMyoA,2.0
4lc4yBIM-EcSQEbFmqJlZQ,1.5
JLgTLy_C5I1OglEckTJyAA,5.0
3PdSHRUG1PIJElFdzEgSdQ,4.0
POcUXMxF6FXJoGKA_ZADQw,3.0
trgFCBEXId_7HpJMqpIq2w,1.0
ykJM7EuGziATZ5u2qIT08g,5.0
7KhfiwreTWn72Tp0-nzQfA,4.5
-IsUvuuWTPSNRTTdsVg3dA,2.5
nfaZrlX-uB-CJ9kImc-HNQ,4.0
szZBHocBJIf9RN7LcvwH5g,3.5
31A6SfV61Kz28Pp4lflZdQ,1.0
H_VLAV3ODAYEJDyBBv0Gwg,5.0
Cov29C_j3qpzjr3KIF9-1g,5.0
r-r-aHrFKEXGcvDoBolWvg,3.0
9bHene6vJBZLrZ4eZRI_Rw,1.0
Zs2pvlckTHG5LPXzgJeovw,4.0
7XvpccfSi8DipHRrGXLIcw,2.5
iMWL4CHML8zwg9tNUDaqVA,5.0
o8xUobaIsDSv8sO7PqGbpw,4.5
qTO5UrA9zrsQvIp6-r1IFg,4.0
psWFACt7KyMbo5mYx4qMCA,4.0
ICidsDnt_VcAB3-rb2OrTg,4.0
4SjHNk3Tjx9fKB0N6gG3wg,4.0
0Z4__YJxeGnYcbx05Mfw_w,2.5
vkw0bDQBrHYBOZtdYQp6Kw,3.0
Ns8_gLffg577xOgwt5OFmw,3.5
PG0hoqsq1EtByKIelqz2UA,5.0
Cxan9WY1yV5-9ECtctMCDA,2.5
O1Ej_F2RWBDxmiaw5RGEPA,4.5
RFLcJWLw3GGzB49dL3A-2g,4.5
LSWnElFtKdF9htR0a9by1w,4.0
CsbqGKRewoyzbT-PTa2Avg,4.0
QM3Lxk77QvBbMGx4r3yiuQ,3.0
NhjImyN0L0A3m4wZAuzJsA,2.0
suWzonG75m7R4k90dEHONg,3.0
atQXPm2My8UzYr-7ZPAZSA,5.0
n_Z1kIqHyvzKQt9dVMFrtg,4.0
BN9PvGZGfvEtuu_VH1hoQw,3.5
qJwrFXLAMV7JpHmRLnMgAw,3.5
fuqNbR-cY0I9_DehLvVl3A,4.0
IKDXAKh3bpPTUkPrhm1kiw,5.0
v-yJdGZz3wIC4zpzlNMvYw,5.0
3FttcL5LvIbQK3ABwTfmew,3.5
8zqN74eErwQfXlZBp2paWQ,4.5
IaeRHjObw6ydKerDWQ0g4g,3.5
Gf9w8hvHnDoDcNVITqNFKQ,4.5
55y4kvV4yQTWgtQ9CK15xQ,4.0
xK1TOiRPV8Mhp9Ub46AWEA,4.0
9uuVZvSGa0JCgYSUG7LGtw,4.0
dPd1T0r57RT3NTbdoruw1A,2.0
3-JvYTRaZrxIsv85gLJpoQ,5.0
lPJfPBDTc-vpj4ib1DJgog,5.0
jluseHf9TD14MnZvdt3KtQ,4.0
IC0k-oQvHjaYzFIIkPK5CA,2.5
nX6AfpHDiJECwn_eXfT-8A,4.5
pEzLtBG0AaaYaFxphG45cA,1.5
1cmJGvE9d2wj9A715-Zktg,5.0
-WZA3R-H_wkPvnmtEJzbvQ,3.5
wrdxR9vgA3wRulRdYs82ZQ,3.5
HPYz4ZxAKsrX6SyGR4nToQ,3.5
c7zntdkvYL8XZrbGiYqLFQ,1.0
EZCD3jCOzH3LFQ4K2yPvKg,4.5
TZjYwkWLAaxmAEa-gOn1tQ,4.0
CX8pfLn7Bk9o2-8yDMp_2w,2.0
nwCVbNKLoIJPgkYCHLAQkA,5.0
8ysPpAMcIzz97U0OkpZMLg,4.0
Quj0Uol-54nZmDfDxO393w,5.0
p4GDM1mu0doucp1xDlKdrw,3.0
Z-m0dH3QMHrkpitb54RVzg,3.5
W9FpILKWwGP9Ub19CtqGXQ,1.5
kLU31JyGOQ4b0l0sYS3YhQ,2.0
n6_kRj36BB3PGi-t5tIHLA,4.5
Ul7WtiONBL-AtLhbX9lnhw,5.0
U7RnIJ6HGjixl1VwRTH2RQ,2.5
JaAoT9VLxE0D5ZmjYi0Bmw,1.0
ee_HzDGUJSVmJs9sqal7yQ,3.5
cwLYwrdNxlI7_bpDB3yEwA,3.0
d8w-FixIyzsSST3ULUiFhA,1.0
VhOQqHSNwJNKNC-jSJG-lg,3.5
bgwbuh4gS6bF7Ab1xFgYWA,4.0
irnGDXyt5LVks9iyUr9C5Q,5.0
29DsnCwhu3HVyQRgjyJ5jw,2.5
GIvYPocorHQsUX-J4q-H-A,5.0
KD5pzTYzTbJ_QB2rZa8b9A,5.0
BY5fm0A5yeQdNUU9-zWrWg,2.5
loTKjF-HPymaQE8PQgfNNw,3.0
7KWXyUINeia6O-7Bc-umbg,5.0
5qC1hMEnYok0BIzV9EqdVA,3.0
IwUiXA2oJpwHeB-0q1Utwg,2.5
GCIj4mDVOmxkCAJsGWblXQ,5.0
hNn2AXyXThCxfr3C1jBcQA,5.0
5SJSuVu2mOrjf088BfC11Q,2.5
Y7_PVhXwZwYXyVK6ZacGfw,5.0
RGVzh1rWJHTEJJXuQwUxSA,5.0
HH9sbP5waALu17gSgh1-eA,1.5
hV-zGKGReMAi8GucYa4NHg,3.0
8XWy86Tn9xRBc237nj24cQ,5.0
UYMLvUCzrXGUrrJVnEv6jQ,4.5
U6J4W6p3JqZZvSwVSIqlTg,3.0
Ia_4DtMhp92IcFt0bzZhIg,2.0
c9eiZmPuSu9XRqSaw4mhUQ,5.0
WtSxN6N_kcXqevEzmp7-BA,3.0
fabWpqVwIbufUHK8U9PLGQ,5.0
K3s6dXYNQ-26FUxF7RKYFA,4.0
xEvMKCbxzssjdZLqT6ykOQ,3.0
yaWbl2q_ZIFiCVfkpEr30Q,3.5
23hNsQz1XYDv5qGkHsM5gQ,4.5
35dNWDbO3QgXRXwyamS7Mw,5.0
xe3s-UvnaWRrOgXO1V9AyA,2.5
O9oZX-DyYhWaJC8GvtJyeA,2.0
BV5aMfFFDOvaWsSS-D5j9g,3.0
bYzAuG7ugS0ulfqt1epTQg,5.0
b1Dfmn7cmXU3GnlpNHnH7A,2.0
NCEmTk-jyNEeaE9d0d1YIw,3.0
MkdOiM7w6oOLaxzh09i70w,5.0
VqB4aRlWvk1ZAXEpqRxRYQ,2.5
GQeFD0HgyHZk302lIGHZxQ,2.0
Yb1TcseuIuk-TFeMmiL9Zw,5.0
JIdbFKwOWyb1twCyQfwg6A,4.0
hctmFEbxF6upCtFhbHOb5A,2.5
hmJE1IC7OkRnEF2Wp94xIQ,3.0
dZ1HqSFqksFbOA6dNw-ewg,4.5
Zm4thuevuABAO1A12omrYQ,3.0
qHi4LjNSWTob3zzFrvs-QA,5.0
fawUfZ9V4P5FJpOPVx6Fwg,5.0
i5PeNBpgBH6O7Nt6vWBziQ,3.0
gv9Qi4vgna2UuE7q4qK3vA,4.0
wONCFRYc5vsHrPiWuWSHTA,5.0
QGDwLtD4mUUHBqvQe1QZFQ,3.5
52RT2xmH-TOBgfxbk2FmRA,2.5
2xmAN7u18aCVvr5jr3RzVA,3.5
q5anLw-IxIavXzzy8t-1VQ,1.5
YAqvpKSpt8P_GcJtL76qaQ,5.0
SYT01J1Cb9EbSq0ZXBtHPQ,1.0
j5WSmZ904jwPpC_BRq4FeA,5.0
8m7VDRRU-9Kn5POcwHWn1Q,4.0
o4on_Q34ZEZ4CFB5lgql_g,2.5
vu0aDxlmPcEjkhaOuirZDg,1.0
1rKyIK79llYBZtAMnLDDUg,3.0
IvpvYFdpEw-DdTsdsMzt_A,5.0
KacwHAPRBsq97xZqHF57zg,5.0
HMaQIqwE9TUGzpXDg3f_zQ,2.5
qq2ntFbZAJs_kZ2MeHqYJg,4.0
7ViwpX2-U_FOdbSYQxQ4ow,2.0
S4NaXIFDsEY-1cEucZ7Isw,5.0
AOULgGQobkoJ4sn2baTnrQ,5.0
eKxr0FVXo4KDCGMFfQtqfg,1.5
WNad3tggpPxD5JziPU-zEw,3.0
-bDWo_x16jl91A19N3p1bg,3.0
SkP79m6DIBafzlF4Smm22g,4.5
3vGvXQxkBDGAYSqR178xsQ,2.5
ZkBjRKBQ8mLQkGs7Ks36KQ,4.0
WHdLGsP90V1qElgGYwoDDA,4.5
07jcnYyPycPdEbr74tD_Kw,4.5
3BNBXXv7MW_VqkaVTIBmbA,3.5
3vZ8ECJuiEZIuDv7OQ2NHw,2.0
HiccK5ujI9yBwwSjZEeWoQ,4.5
KAbenNqaRWZLu3hAPmlv3A,2.0
6ny9RMkP-sX9ke4UyhD-Ng,5.0
n8RNQUlNH8ORk9DXX0qL8g,2.0
3ktnu-wFuWvt9ECdh1QUwA,5.0
-aTAuHipi41sxZ_fWsV14Q,4.0
z_L1hvx-O9-6ZUvCXpJN-Q,3.0
1u2cWnmgxeXjPJWuVi7jjQ,2.0
ajqPJgrbJdGc7W2D0o4TuQ,5.0
JyCBHRkpw9ca34gEiBIgNA,3.5
_OEYgkMeyab7jM1fRuDa5Q,3.5
ycTUCAYGmbJAXoJ3wuaC1g,3.0
TT9JxceKsBXjDdKmZA4Fag,1.0
gYq2DbbYUfcWMB7CJPzaTQ,4.0
KL2UJL_CwOV1cXUH_UhRaw,1.5
XQ4fn5zJmNwC7jetkm-4wA,3.0
c2O3DXAzxcYdp42-TVTt1g,3.0
7dQxKdxWsK_Wo8V-LDemkg,3.0
_gUZFaRAgaEPyKOqFB4Www,3.0
_I_U9Qdof0Yd3jHhoFnYWw,3.5
aBBarq4hoBn7HDmycs3XQQ,3.5
8EaMzwGJUe7iDF6ZknRfdQ,4.0
PIcmihTDbSF9xR2FAqmt-Q,5.0
vEi_ADK8veQDyUN7CxWF_w,4.5
ZnT5Yf-xGHrPsU1H7NnmlQ,5.0
C-DGZG8ClR_dOMwYB19vMA,3.0
Z1H0J66Y4ITa3rCL-SOcxQ,2.5
0AKk_a4dCxlf8lgzeeYT3w,4.0
BsmtpAC1xCJlljJ0R3aygA,3.0
fcpukxKTHg0y9-LiRzlwoQ,4.0
TOJuL1S42GOdkv5Y2am1mw,3.5
0sK05JQG2UrWtRONzrr0JA,1.0
ImN87yOheeVl8PTNrkmdug,3.0
ZpMGD0u_R43g7sg9e9rvGw,3.0
VZ1_E4nRgiOUydFhohctAg,1.0
oAJxmy_UYCvXkRe_-vl6gA,3.5
T5M03adBi-ouDt9bscbomw,5.0
t2oNKePput5H5iRIjOGwDQ,2.5
RjBvXOV2PX2-_TyKSD52Fw,4.0
uVzJAQjrB3IIjzPTf5Xf4Q,4.0
ukBnSrM5Py1aHLr6v78ctg,3.5
cPgUZ1iFDD9DAMm9eb1uRA,5.0
6GAqAFWoBa2Z3AgfyddiEg,5.0
SchL3aD1zKhbXh6mJdLL8w,1.0
Mbt_UeTgFzjoxEHFHVzmHQ,3.0
nAC8ivyqS93rJ0EkNvmWdw,1.5
-KJLkAtYLidCNvcCOmNdkw,4.0
Fq3awDRLUB4SZMQyrRjj5A,5.0
aE8HsUH-NJC_c_yKbkDhJw,4.0
mgDsppcIGjIi2NsmC-r01A,2.0
9Iezp2vTtaIMKAP5nPfPoQ,4.5
fktGGdoX0hA02wMrTbOYxg,4.0
IkwoMtclcJ5YXj3sObKZ5w,3.5
2lg5U96JBQWtJLeJOq-kFg,4.5
eHqruXdW4K78n1BsyUkNSw,2.5
aodZ-VnWrGd26yeLFKRieA,4.5
hSZB10_VKL4MH3z9238icA,4.0
pvcavm_yprIRBAT24JiTRQ,3.5
RKLfS9wPH8VbmLUFW9XTGw,4.0
medvqiBdHlvUECEfsvmEbA,3.0
QkTnoDfl7-cLQEAW9TqMQQ,4.0
KjhKfiv7QtKg7j0AvfvaXQ,4.5
uRZRpN57wlZ4rb25v1XHYw,2.5
jR4WUK8S9gZ3SZCHm_N0Yw,4.0
e_vxNWgqN2mQdC2hFTgq-g,2.5
xLJY4Y_z-fie5CA4TZ_aSw,5.0
NdbjXBbkWUMTuArz068GHg,5.0
y36JcfLAjHSNBr4QyRucqg,4.0
SGRYspSYh7PMel7Nx-QU4Q,3.5
7hGEamzVvFq2b9eYUZpAxw,3.5
vN93WA4NiaYXesb9oWX4ZA,3.0
BRZYyyjsadKEE_sKGpcfJA,2.0
T0e2IfsApEoS1QbJnpFgpw,5.0
HBzjbcHCSUx2TIrcGY1TcA,4.5
34d8tvTBmgJdtnIZvHBUVA,2.0
2TOHBzm9VpZyZx73LanN9w,3.0
-fznkdpqpDmNTSHnn1yUfg,5.0
EvIjBWlnswf-7zBXJHB9kw,2.5
JxX_sP6szkg_1aUMx7_XvA,4.5
DrZoYsaxLul52AX6fG-4Ew,4.5
kJZJzc-ZXPytbG13vLBOiQ,2.5
dAOviafTrIZ-t3UDsxj0dw,5.0
eneZfd-O6NxaMIF5DS8Ipg,3.5
Y4EzXhkKw8yz6gwoGQyNAQ,5.0
hOE7NQSRHLWSLaLVFGDBVg,2.0
zQMuohEZ1H2tOWjkZEIzNQ,3.5
tewlNXvaq6R3Tf6nVsWApQ,3.0
t9A-KmkDdJF6ZQ_YIOaK1Q,1.5
KBzySXNTTARjzWcMoNUS6A,4.5
qUXcKMl_TZqjGBZPMVC9og,3.0
Mtl3TcCOHRA6lC5modo2Nw,1.5
kGqNxTmtKoax_jaStzAuWA,5.0
JxJr9jfx_pafS0gSAnEnNw,3.5
pw1Bj8tA-1OrlFRMl1rEXQ,5.0
Zf1IJWYgkpB90_PTbvneWQ,5.0
yR3kQdX-IbtaxxJf4rXiIg,4.5
rJ02BB5oLzXKqOb4Q32WtA,3.0
Xw8p6aePLV03JLCDnFx0Yg,5.0
MEyXSPSg0ClmYXqnHKy_6w,2.0
LVy-JKhEhZZK8MFj007KOQ,3.0
FPOeQA45ZRw_Jh0FBy1QmQ,2.5
tfdThoHsL1SS4BgWfpaf4g,3.5
fq9cZxVcK7CGJckh1ryJcw,1.0
6WZdlrhI6aWDs0akIEA8Fw,5.0
40CKjrp9C9eay18gLG9AEA,5.0
l8hyMf1FjkIO6kxV4Gu2Ww,1.0
UPyvs1FA9AlJIQxnhCYzyA,3.0
g-DyZzJ5YrmzSA4s_XEzCw,5.0
KPJFW8v46c8ny_Q1frXilg,4.5
HPpdHFrpHYfyfbtQ6yn5Aw,5.0
YYhvsgghl6_u08C8ajCKYQ,4.0
Hcn6IdxtKLPqsmwX4TtXAg,4.0
7bu4sYRricdGhJw3gHxCtg,3.5
xNSWOgUrAl902-6WexprxQ,3.5
iknusb48zDbEfdEgrs9xHg,5.0
NoZX-i2bd2B7CjmA3p2o1g,3.5
jQIKOypx4Q20KndSsglXuA,2.5
hMYEwWtfEHcYmDr6squCnA,2.5
c_F3qvlTIpkxriQEW63AMw,3.5
y0c-XneAOyYlLxjJuOH6eg,5.0
jJfYffBWaGAidsC0Wf9kuw,5.0
pIdd_gxfw6SLyyo_3Kz91w,1.0
d0znCslPFHXHbkzqk_3aFg,3.0
t6tGkwfyFKKyvzTHpy_png,2.5
IAdj4di3LA7bg28pQiF8UQ,4.0
V3wK2XV3FFA3wbhoQcJhDA,3.5
OhV-7g_Q1Zu5LEk4R-tseA,3.5
VIUlmooXH8Puv6GsT9H_rQ,3.0
bq0rAR_-WDPHe7QE7P51WA,2.5
aMTo0iZuGX_vYblRIr9jgw,4.0
81wSXTjyBc3iMeJYWdiIkA,4.5
TIJffQgd5QoxPFl1HeqqTQ,3.5
mgQRfr3WULhBYtpgySy6Jg,2.5
WUR4t14RH_3Cje4UzHI_SQ,5.0
GPybmwYLzEeh4j6bRYkN5A,4.0
JSglhNRziMfvuypFNaez8g,4.0
ZK0kznjeqJfibbixNNPRAg,2.5
ttzGaOKWKyd2WvA-fG4n4A,3.5
1k1Jep8-CT3LI1bG2JG6Eg,2.5
fa3w_Kz8koTClFot5dKoYw,5.0
5I3S3WUobYynUZP8mBj9Ag,3.5
8vVkSIcUw1WPRkMhj0GFmg,5.0
m0lNXzSJQSGmwJ9adwxpDQ,5.0
yCpwoYWt524SHN7TIVKQMQ,3.5
CSvqBrjruPrl7ioULpkYtw,4.0
eghBLhn7q36minDrpUZ-bw,3.0
pJzp1n_g4omQ4HCy0B8cnQ,3.0
t5JnrrYeDT9ztsgsCbzdRA,2.5
enK5u-6zmHBmtd-cHJdIxQ,5.0
Vbel5f68Vn1_Ys7r4KZfYg,4.0
pcdJ7guMOV3NSQLHAg0cIA,3.5
XOvPAVThOAHgkkQAkzOQbA,5.0
1OEO4jA9VdKgC7_O8_6b_g,2.5
q70ojWybfacqtux03peBAg,2.5
qYMB8rt4FACccYbMV3rvbw,5.0
miFBh76cenwNOejiV8V80A,3.5
eqH8gGsl8ByBXiIlHCW6-w,4.5
gbQN7vr_caG_A1ugSmGhWg,4.0
tUn-2ESaHR9Pb8JBp3ia9w,4.0
z0ztEHnv9YLFsZ8KEN7LKA,2.0
U_8hqEwC4046hG_-RpF_0A,1.5
bfZTpgmIXvoHGzL3alkCGA,2.5
hGtDvaKjf-Z4yIBT8ZZ2Zg,1.5
OuCpUWeKcGbNsGix9N6zpg,4.5
Nl-6eulldf9gornWFBKH4A,5.0
Q6lbWRSMi-98j332iUuw6A,5.0
o_l7RspbLI5_8i-wMUxVPA,1.0
